chrom	start	end	GC
10	113500000	113600000	0.45828
10	113600000	113700000	0.43006
10	113700000	113800000	0.42043
10	113800000	113900000	0.37543
10	113900000	114000000	0.41926
10	114000000	114100000	0.42883
10	114100000	114200000	0.39366
10	114200000	114300000	0.44485
10	114300000	114400000	0.4816748167481675
10	114400000	114500000	0.43141
10	114500000	114600000	0.42695
10	114600000	114700000	0.42698
10	114700000	114800000	0.4091
10	114800000	114900000	0.40226
10	114900000	115000000	0.38683
10	115000000	115100000	0.41454
10	115100000	115200000	0.35003
10	115200000	115300000	0.35032
10	115300000	115400000	0.35142
10	115400000	115500000	0.33304
10	115500000	115600000	0.35193
10	115600000	115700000	0.34749
10	115700000	115800000	0.35465
10	115800000	115900000	0.3784
10	115900000	116000000	0.40735
10	116000000	116100000	0.43458
10	116100000	116200000	0.43984
10	116200000	116300000	0.43082
10	116300000	116400000	0.36198
10	116400000	116500000	0.3903
10	116500000	116600000	0.39949
10	116600000	116700000	0.46291
10	116700000	116800000	0.48783
10	116800000	116900000	0.43288
10	116900000	117000000	0.3822
10	117000000	117100000	0.39176
10	117100000	117200000	0.46421
10	117200000	117300000	0.45034
10	117300000	117400000	0.39386
10	117400000	117500000	0.46772
10	117500000	117600000	0.47977
10	117600000	117700000	0.45122
10	117700000	117800000	0.44191
10	117800000	117900000	0.42548
10	117900000	118000000	0.40336
10	118000000	118100000	0.37039
10	118100000	118200000	0.3836
10	118200000	118300000	0.41218
10	118300000	118400000	0.3827
10	118400000	118500000	0.40531
10	118500000	118600000	0.42638
10	118600000	118700000	0.43765
10	118700000	118800000	0.4205
10	118800000	118900000	0.45767
10	118900000	119000000	0.4589
10	119000000	119100000	0.4466
10	119100000	119200000	0.47068
10	119200000	119300000	0.47883
10	119300000	119400000	0.51281
10	119400000	119500000	0.51474
10	119500000	119600000	0.45277
10	119600000	119700000	0.46935
10	119700000	119800000	0.42844
10	119800000	119900000	0.41278
10	119900000	120000000	0.40652
10	120000000	120100000	0.42327
10	120100000	120200000	0.4062
10	120200000	120300000	0.40899
10	120300000	120400000	0.41056
10	120400000	120500000	0.43229
10	120500000	120600000	0.42074
10	120600000	120700000	0.40702
10	120700000	120800000	0.41234
10	120800000	120900000	0.39542
10	120900000	121000000	0.45763
10	121000000	121100000	0.41702
10	121100000	121200000	0.41749
10	121200000	121300000	0.42484
10	121300000	121400000	0.41989
10	121400000	121500000	0.454
10	121500000	121600000	0.45441
10	121600000	121700000	0.47166
10	121700000	121800000	0.40195
10	121800000	121900000	0.38645
10	121900000	122000000	0.44037
10	122000000	122100000	0.46936
10	122100000	122200000	0.49269
10	122200000	122300000	0.48553
10	122300000	122400000	0.43184
10	122400000	122500000	0.42826
10	122500000	122600000	0.48713
10	122600000	122700000	0.47169
10	122700000	122800000	0.42695
10	122800000	122900000	0.41088
10	122900000	123000000	0.39563
10	123000000	123100000	0.42643
10	123100000	123200000	0.45749
10	123200000	123300000	0.4335
10	123300000	123400000	0.44695
10	123400000	123500000	0.46474
10	123500000	123600000	0.46244
10	123600000	123700000	0.46843
10	123700000	123800000	0.46048
10	123800000	123900000	0.44197
10	123900000	124000000	0.46501
10	124000000	124100000	0.50538
10	124100000	124200000	0.4917851912776585
10	124200000	124300000	0.4939
10	124300000	124400000	0.49318
10	124400000	124500000	0.48011
10	124500000	124600000	0.53102
10	124600000	124700000	0.55087
10	124700000	124800000	0.45893
10	124800000	124900000	0.45314
10	124900000	125000000	0.42645
10	125000000	125100000	0.5057
10	125100000	125200000	0.48364
10	125200000	125300000	0.45308
10	125300000	125400000	0.39837
10	125400000	125500000	0.41918
10	125500000	125600000	0.43392
10	125600000	125700000	0.42977
10	125700000	125800000	0.43395
10	125800000	125900000	0.42337
10	125900000	126000000	0.4144
10	126000000	126100000	0.43297
10	126100000	126200000	0.43687
10	126200000	126300000	0.4371
10	126300000	126400000	0.41732
10	126400000	126500000	0.4224
10	126500000	126600000	0.43121
10	126600000	126700000	0.44097
10	126700000	126800000	0.42354
10	126800000	126900000	0.42965
10	126900000	127000000	0.47045
10	127000000	127100000	0.44893
10	127100000	127200000	0.44463
10	127200000	127300000	0.42265
10	127300000	127400000	0.45828
10	127400000	127500000	0.46599
10	127500000	127600000	0.41614
10	127600000	127700000	0.38916
10	127700000	127800000	0.41725
10	127800000	127900000	0.45099
10	127900000	128000000	0.4636
10	128000000	128100000	0.49079
10	128100000	128200000	0.43506
10	128200000	128300000	0.45915
10	128300000	128400000	0.43609
10	128400000	128500000	0.47446
10	128500000	128600000	0.4462
10	128600000	128700000	0.41852
10	128700000	128800000	0.441
10	128800000	128900000	0.43915
10	128900000	129000000	0.46387
10	129000000	129100000	0.43567
10	129100000	129200000	0.42934
10	129200000	129300000	0.40786
10	129300000	129400000	0.42973
10	129400000	129500000	0.44674
10	129500000	129600000	0.46723
10	129600000	129700000	0.4372
10	129700000	129800000	0.47997
10	129800000	129900000	0.47432
10	129900000	130000000	0.48447
10	130000000	130100000	0.46756
10	130100000	130200000	0.46106
10	130200000	130300000	0.46494
10	130300000	130400000	0.47415
10	130400000	130500000	0.47013
10	130500000	130600000	0.445
10	130600000	130700000	0.44133
10	130700000	130800000	0.50315
10	130800000	130900000	0.46156
10	130900000	131000000	0.46106
10	131000000	131100000	0.49186
10	131100000	131200000	0.496
10	131200000	131300000	0.4897
10	131300000	131400000	0.45862
10	131400000	131500000	0.47951
10	131500000	131600000	0.46306306306306305
10	131600000	131700000	0.4897
10	131700000	131800000	0.49364
10	131800000	131900000	0.51751
10	131900000	132000000	0.48578
10	132000000	132100000	0.48735
10	132100000	132200000	0.56478
10	132200000	132300000	0.57242
10	132300000	132400000	0.53061
10	132400000	132500000	0.58141
10	132500000	132600000	0.52773
10	132600000	132700000	0.52204
10	132700000	132800000	0.58945
10	132800000	132900000	0.54614
10	132900000	133000000	0.55949
10	133000000	133100000	0.5918
10	133100000	133200000	0.57206
10	133200000	133300000	0.60924
10	133300000	133400000	0.55749
10	133400000	133500000	0.49353
10	133500000	133600000	0.44449
10	133600000	133700000	0.5087878318926448
10	133700000	133797422	0.5585654655422098
11	0	100000	0.3706
11	100000	200000	0.44974
11	200000	300000	0.5175
11	300000	400000	0.56173
11	400000	500000	0.59256
11	500000	600000	0.58776
11	600000	700000	0.55702
11	700000	800000	0.57988
11	800000	900000	0.6222
11	900000	1000000	0.53532
11	1000000	1100000	0.59544
11	1100000	1200000	0.57839
11	1200000	1300000	0.5975
11	1300000	1400000	0.53307
11	1400000	1500000	0.60401
11	1500000	1600000	0.56219
11	1600000	1700000	0.51927
11	1700000	1800000	0.51965
11	1800000	1900000	0.57665
11	1900000	2000000	0.59689
11	2000000	2100000	0.52056
11	2100000	2200000	0.59285
11	2200000	2300000	0.50213
11	2300000	2400000	0.55183
11	2400000	2500000	0.54426
11	2500000	2600000	0.5433
11	2600000	2700000	0.43393
11	2700000	2800000	0.54595
11	2800000	2900000	0.57862
11	2900000	3000000	0.51814
11	3000000	3100000	0.5164
11	3100000	3200000	0.55447
11	3200000	3300000	0.48736
11	3300000	3400000	0.44493
11	3400000	3500000	0.47792
11	3500000	3600000	0.45434
11	3600000	3700000	0.47989
11	3700000	3800000	0.41464
11	3800000	3900000	0.47108
11	3900000	4000000	0.42082
11	4000000	4100000	0.4232
11	4100000	4200000	0.42761
11	4200000	4300000	0.40587
11	4300000	4400000	0.39776
11	4400000	4500000	0.40917
11	4500000	4600000	0.41148
11	4600000	4700000	0.4096
11	4700000	4800000	0.3747
11	4800000	4900000	0.37734
11	4900000	5000000	0.3649
11	5000000	5100000	0.35576
11	5100000	5200000	0.36713
11	5200000	5300000	0.38764
11	5300000	5400000	0.3827
11	5400000	5500000	0.39318
11	5500000	5600000	0.40708
11	5600000	5700000	0.41473
11	5700000	5800000	0.3541
11	5800000	5900000	0.36465
11	5900000	6000000	0.40293
11	6000000	6100000	0.40183
11	6100000	6200000	0.38963
11	6200000	6300000	0.44275
11	6300000	6400000	0.44524
11	6400000	6500000	0.48271
11	6500000	6600000	0.43524
11	6600000	6700000	0.47194
11	6700000	6800000	0.38832
11	6800000	6900000	0.3797
11	6900000	7000000	0.36973
11	7000000	7100000	0.3778
11	7100000	7200000	0.36737
11	7200000	7300000	0.38715
11	7300000	7400000	0.3855
11	7400000	7500000	0.42953
11	7500000	7600000	0.45437
11	7600000	7700000	0.44916
11	7700000	7800000	0.3804
11	7800000	7900000	0.37988
11	7900000	8000000	0.40779
11	8000000	8100000	0.48747
11	8100000	8200000	0.41501
11	8200000	8300000	0.50585
11	8300000	8400000	0.49402
11	8400000	8500000	0.37251
11	8500000	8600000	0.37941
11	8600000	8700000	0.45652
11	8700000	8800000	0.47342
11	8800000	8900000	0.42883
11	8900000	9000000	0.44399
11	9000000	9100000	0.45492
11	9100000	9200000	0.4204
11	9200000	9300000	0.43576
11	9300000	9400000	0.44939
11	9400000	9500000	0.41692
11	9500000	9600000	0.42754
11	9600000	9700000	0.42907
11	9700000	9800000	0.42878
11	9800000	9900000	0.38869
11	9900000	10000000	0.38425
11	10000000	10100000	0.36629
11	10100000	10200000	0.37478
11	10200000	10300000	0.39425
11	10300000	10400000	0.43476
11	10400000	10500000	0.45701
11	10500000	10600000	0.40786
11	10600000	10700000	0.46198
11	10700000	10800000	0.43119
11	10800000	10900000	0.40651
11	10900000	11000000	0.425
11	11000000	11100000	0.42828
11	11100000	11200000	0.40673
11	11200000	11300000	0.45817
11	11300000	11400000	0.45188
11	11400000	11500000	0.4789
11	11500000	11600000	0.46334
11	11600000	11700000	0.42376
11	11700000	11800000	0.41955
11	11800000	11900000	0.37619
11	11900000	12000000	0.4017
11	12000000	12100000	0.4524
11	12100000	12200000	0.4689
11	12200000	12300000	0.48319
11	12300000	12400000	0.41474
11	12400000	12500000	0.42589
11	12500000	12600000	0.42641
11	12600000	12700000	0.40727
11	12700000	12800000	0.42506
11	12800000	12900000	0.43696
11	12900000	13000000	0.41028
11	13000000	13100000	0.41988
11	13100000	13200000	0.41085
11	13200000	13300000	0.42772
11	13300000	13400000	0.44342
11	13400000	13500000	0.37075
11	13500000	13600000	0.39783
11	13600000	13700000	0.39303
11	13700000	13800000	0.38619
11	13800000	13900000	0.41555
11	13900000	14000000	0.41774
11	14000000	14100000	0.41783
11	14100000	14200000	0.40412
11	14200000	14300000	0.42434
11	14300000	14400000	0.41021
11	14400000	14500000	0.401
11	14500000	14600000	0.40475
11	14600000	14700000	0.38403
11	14700000	14800000	0.36352
11	14800000	14900000	0.3808
11	14900000	15000000	0.4076
11	15000000	15100000	0.39776
11	15100000	15200000	0.43054
11	15200000	15300000	0.42352
11	15300000	15400000	0.39822
11	15400000	15500000	0.39845
11	15500000	15600000	0.40678
11	15600000	15700000	0.42596
11	15700000	15800000	0.41637
11	15800000	15900000	0.42274
11	15900000	16000000	0.42861
11	16000000	16100000	0.3659
11	16100000	16200000	0.35957
11	16200000	16300000	0.32898
11	16300000	16400000	0.34588
11	16400000	16500000	0.35939
11	16500000	16600000	0.36012
11	16600000	16700000	0.39697
11	16700000	16800000	0.41925
11	16800000	16900000	0.45608
11	16900000	17000000	0.45922
11	17000000	17100000	0.44338
11	17100000	17200000	0.39118
11	17200000	17300000	0.43144
11	17300000	17400000	0.4371
11	17400000	17500000	0.49411
11	17500000	17600000	0.50216
11	17600000	17700000	0.45412
11	17700000	17800000	0.51646
11	17800000	17900000	0.43009
11	17900000	18000000	0.4173
11	18000000	18100000	0.39713
11	18100000	18200000	0.41148
11	18200000	18300000	0.43183
11	18300000	18400000	0.42774
11	18400000	18500000	0.41181
11	18500000	18600000	0.41141
11	18600000	18700000	0.44086
11	18700000	18800000	0.50109
11	18800000	18900000	0.40216
11	18900000	19000000	0.40188
11	19000000	19100000	0.4055
11	19100000	19200000	0.40233
11	19200000	19300000	0.42459
11	19300000	19400000	0.43696
11	19400000	19500000	0.43953
11	19500000	19600000	0.45323
11	19600000	19700000	0.45139
11	19700000	19800000	0.45203
11	19800000	19900000	0.43814
11	19900000	20000000	0.43777
11	20000000	20100000	0.44159
11	20100000	20200000	0.44245
11	20200000	20300000	0.38894
11	20300000	20400000	0.40546
11	20400000	20500000	0.35822
11	20500000	20600000	0.424
11	20600000	20700000	0.43548
11	20700000	20800000	0.40771
11	20800000	20900000	0.39671
11	20900000	21000000	0.38605
11	21000000	21100000	0.38277
11	21100000	21200000	0.38655
11	21200000	21300000	0.37892
11	21300000	21400000	0.36576
11	21400000	21500000	0.36056
11	21500000	21600000	0.37157
11	21600000	21700000	0.3643
11	21700000	21800000	0.36189
11	21800000	21900000	0.36603
11	21900000	22000000	0.36977
11	22000000	22100000	0.3673
11	22100000	22200000	0.37609
11	22200000	22300000	0.34902
11	22300000	22400000	0.3671
11	22400000	22500000	0.36746
11	22500000	22600000	0.36255
11	22600000	22700000	0.36546
11	22700000	22800000	0.35543
11	22800000	22900000	0.36435
11	22900000	23000000	0.37095
11	23000000	23100000	0.36221
11	23100000	23200000	0.36691
11	23200000	23300000	0.35016
11	23300000	23400000	0.36188
11	23400000	23500000	0.36932
11	23500000	23600000	0.34546
11	23600000	23700000	0.35086
11	23700000	23800000	0.35938
11	23800000	23900000	0.35909
11	23900000	24000000	0.36811
11	24000000	24100000	0.35343
11	24100000	24200000	0.3494
11	24200000	24300000	0.35189
11	24300000	24400000	0.36045
11	24400000	24500000	0.35541
11	24500000	24600000	0.33796
11	24600000	24700000	0.34803
11	24700000	24800000	0.35627
11	24800000	24900000	0.35948
11	24900000	25000000	0.34987
11	25000000	25100000	0.35467
11	25100000	25200000	0.34653
11	25200000	25300000	0.34194
11	25300000	25400000	0.35498
11	25400000	25500000	0.34938
11	25500000	25600000	0.34512
11	25600000	25700000	0.3537
11	25700000	25800000	0.36377
11	25800000	25900000	0.36017
11	25900000	26000000	0.35516
11	26000000	26100000	0.35364
11	26100000	26200000	0.36011
11	26200000	26300000	0.36431
11	26300000	26400000	0.36587
11	26400000	26500000	0.36671
11	26500000	26600000	0.35848
11	26600000	26700000	0.36409
11	26700000	26800000	0.36588
11	26800000	26900000	0.36833
11	26900000	27000000	0.38075
11	27000000	27100000	0.38311
11	27100000	27200000	0.38408
11	27200000	27300000	0.41248
11	27300000	27400000	0.37919
11	27400000	27500000	0.40051
11	27500000	27600000	0.38715
11	27600000	27700000	0.4044
11	27700000	27800000	0.40936
11	27800000	27900000	0.40359
11	27900000	28000000	0.39542
11	28000000	28100000	0.33876
11	28100000	28200000	0.34881
11	28200000	28300000	0.35723
11	28300000	28400000	0.36345
11	28400000	28500000	0.38845
11	28500000	28600000	0.38767
11	28600000	28700000	0.38811
11	28700000	28800000	0.36882
11	28800000	28900000	0.36463
11	28900000	29000000	0.35244
11	29000000	29100000	0.35617
11	29100000	29200000	0.35777
11	29200000	29300000	0.36025
11	29300000	29400000	0.36675
11	29400000	29500000	0.35919
11	29500000	29600000	0.36396
11	29600000	29700000	0.36982
11	29700000	29800000	0.38156
11	29800000	29900000	0.36795
11	29900000	30000000	0.37225
11	30000000	30100000	0.38774
11	30100000	30200000	0.38914
11	30200000	30300000	0.38268
11	30300000	30400000	0.37995
11	30400000	30500000	0.40232
11	30500000	30600000	0.39116
11	30600000	30700000	0.37288
11	30700000	30800000	0.38024
11	30800000	30900000	0.38706
11	30900000	31000000	0.37083
11	31000000	31100000	0.35635
11	31100000	31200000	0.3677
11	31200000	31300000	0.35272
11	31300000	31400000	0.37064
11	31400000	31500000	0.34978
11	31500000	31600000	0.36685
11	31600000	31700000	0.34011
11	31700000	31800000	0.37983
11	31800000	31900000	0.45499
11	31900000	32000000	0.42618
11	32000000	32100000	0.43308
11	32100000	32200000	0.42492
11	32200000	32300000	0.41438
11	32300000	32400000	0.44166
11	32400000	32500000	0.45027
11	32500000	32600000	0.4129
11	32600000	32700000	0.36942
11	32700000	32800000	0.3789
11	32800000	32900000	0.40787
11	32900000	33000000	0.38347
11	33000000	33100000	0.41902
11	33100000	33200000	0.38223
11	33200000	33300000	0.41431
11	33300000	33400000	0.40155
11	33400000	33500000	0.42185
11	33500000	33600000	0.42735
11	33600000	33700000	0.44036
11	33700000	33800000	0.40683
11	33800000	33900000	0.43838
11	33900000	34000000	0.44355
11	34000000	34100000	0.41528
11	34100000	34200000	0.49168
11	34200000	34300000	0.46845
11	34300000	34400000	0.43504
11	34400000	34500000	0.41694
11	34500000	34600000	0.43135
11	34600000	34700000	0.41741
11	34700000	34800000	0.39416
11	34800000	34900000	0.40126
11	34900000	35000000	0.37189
11	35000000	35100000	0.40863
11	35100000	35200000	0.42622
11	35200000	35300000	0.40815
11	35300000	35400000	0.42702
11	35400000	35500000	0.42409
11	35500000	35600000	0.41996
11	35600000	35700000	0.41788
11	35700000	35800000	0.39934
11	35800000	35900000	0.42608
11	35900000	36000000	0.42595
11	36000000	36100000	0.43824
11	36100000	36200000	0.4445
11	36200000	36300000	0.44706
11	36300000	36400000	0.42271
11	36400000	36500000	0.43574
11	36500000	36600000	0.39168
11	36600000	36700000	0.38316
11	36700000	36800000	0.40211
11	36800000	36900000	0.39405
11	36900000	37000000	0.37951
11	37000000	37100000	0.36182
11	37100000	37200000	0.36839
11	37200000	37300000	0.36748
11	37300000	37400000	0.35964
11	37400000	37500000	0.3577
11	37500000	37600000	0.34924
11	37600000	37700000	0.34832
11	37700000	37800000	0.34009
11	37800000	37900000	0.34728
11	37900000	38000000	0.35204
11	38000000	38100000	0.34872
11	38100000	38200000	0.35679
11	38200000	38300000	0.35711
11	38300000	38400000	0.34147
11	38400000	38500000	0.35472
11	38500000	38600000	0.34896
11	38600000	38700000	0.35787
11	38700000	38800000	0.35567
11	38800000	38900000	0.3509
11	38900000	39000000	0.34824
11	39000000	39100000	0.35102
11	39100000	39200000	0.35264
11	39200000	39300000	0.36077
11	39300000	39400000	0.37828
11	39400000	39500000	0.3684
11	39500000	39600000	0.35534
11	39600000	39700000	0.36078
11	39700000	39800000	0.3746
11	39800000	39900000	0.37017
11	39900000	40000000	0.37541
11	40000000	40100000	0.36813
11	40100000	40200000	0.38155
11	40200000	40300000	0.37998
11	40300000	40400000	0.36277
11	40400000	40500000	0.36415
11	40500000	40600000	0.36817
11	40600000	40700000	0.36719
11	40700000	40800000	0.36086
11	40800000	40900000	0.3569
11	40900000	41000000	0.36496
11	41000000	41100000	0.36509
11	41100000	41200000	0.36241
11	41200000	41300000	0.36638
11	41300000	41400000	0.36916
11	41400000	41500000	0.36497
11	41500000	41600000	0.37378
11	41600000	41700000	0.37
11	41700000	41800000	0.38305
11	41800000	41900000	0.35608
11	41900000	42000000	0.36973
11	42000000	42100000	0.3629
11	42100000	42200000	0.35729
11	42200000	42300000	0.36199
11	42300000	42400000	0.3837
11	42400000	42500000	0.37568
11	42500000	42600000	0.38108
11	42600000	42700000	0.38092
11	42700000	42800000	0.37461
11	42800000	42900000	0.37888
11	42900000	43000000	0.40376
11	43000000	43100000	0.39439
11	43100000	43200000	0.40296
11	43200000	43300000	0.40961
11	43300000	43400000	0.39275
11	43400000	43500000	0.37937
11	43500000	43600000	0.45202
11	43600000	43700000	0.38392
11	43700000	43800000	0.38079
11	43800000	43900000	0.39537
11	43900000	44000000	0.46727
11	44000000	44100000	0.45705
11	44100000	44200000	0.39902
11	44200000	44300000	0.45339
11	44300000	44400000	0.49746
11	44400000	44500000	0.468
11	44500000	44600000	0.50088
11	44600000	44700000	0.48353
11	44700000	44800000	0.48933
11	44800000	44900000	0.49903
11	44900000	45000000	0.53155
11	45000000	45100000	0.47115
11	45100000	45200000	0.47014
11	45200000	45300000	0.47384
11	45300000	45400000	0.45606
11	45400000	45500000	0.47474
11	45500000	45600000	0.48661
11	45600000	45700000	0.48572
11	45700000	45800000	0.4616
11	45800000	45900000	0.49395
11	45900000	46000000	0.46817
11	46000000	46100000	0.37121
11	46100000	46200000	0.41613
11	46200000	46300000	0.48043
11	46300000	46400000	0.56013
11	46400000	46500000	0.43812
11	46500000	46600000	0.43183
11	46600000	46700000	0.46652
11	46700000	46800000	0.44829
11	46800000	46900000	0.43962
11	46900000	47000000	0.42135
11	47000000	47100000	0.39952
11	47100000	47200000	0.48464
11	47200000	47300000	0.48748
11	47300000	47400000	0.52012
11	47400000	47500000	0.49398
11	47500000	47600000	0.46722
11	47600000	47700000	0.45056
11	47700000	47800000	0.43706
11	47800000	47900000	0.43316
11	47900000	48000000	0.47042
11	48000000	48100000	0.46082
11	48100000	48200000	0.43443
11	48200000	48300000	0.38904
11	48300000	48400000	0.39026
11	48400000	48500000	0.37487
11	48500000	48600000	0.37083
11	48600000	48700000	0.37721
11	48700000	48800000	0.37199
11	48800000	48900000	0.38895
11	48900000	49000000	0.3811
11	49000000	49100000	0.38052
11	49100000	49200000	0.361
11	49200000	49300000	0.36479
11	49300000	49400000	0.35684
11	49400000	49500000	0.35271
11	49500000	49600000	0.34609
11	49600000	49700000	0.34704
11	49700000	49800000	0.37104
11	49800000	49900000	0.40017
11	49900000	50000000	0.36892
11	50000000	50100000	0.42084
11	50100000	50200000	0.39625
11	50200000	50300000	0.40658
11	50300000	50400000	0.39237
11	50400000	50500000	0.37442
11	50500000	50600000	0.36912
11	50600000	50700000	0.36926
11	50700000	50800000	0.37118
11	50800000	50900000	0.3781618887015177
11	50900000	51000000	
11	51000000	51100000	0.3792687453600594
11	51100000	51200000	0.4007007007007007
11	51200000	51300000	0.40111
11	51300000	51400000	0.40088
11	51400000	51500000	0.40122
11	51500000	51600000	0.40092
11	51600000	51700000	0.40063063063063065
11	51700000	51800000	0.40105
11	51800000	51900000	0.40097
11	51900000	52000000	0.4008308308308308
11	52000000	52100000	0.40094
11	52100000	52200000	0.40085085085085087
11	52200000	52300000	0.40132
11	52300000	52400000	0.4016316316316316
11	52400000	52500000	0.40101
11	52500000	52600000	0.40118
11	52600000	52700000	0.4011
11	52700000	52800000	0.40081
11	52800000	52900000	0.40081
11	52900000	53000000	0.40097
11	53000000	53100000	0.40028
11	53100000	53200000	0.40123
11	53200000	53300000	0.4003003003003003
11	53300000	53400000	0.40112
11	53400000	53500000	0.40116
11	53500000	53600000	0.4015615615615616
11	53600000	53700000	0.40132
11	53700000	53800000	0.40059
11	53800000	53900000	0.40088
11	53900000	54000000	0.4008208208208208
11	54000000	54100000	0.4007
11	54100000	54200000	0.40065
11	54200000	54300000	0.40123
11	54300000	54400000	0.40694694694694694
11	54400000	54500000	0.4130174682938502
11	54500000	54600000	0.38826308624509515
11	54600000	54700000	0.36526
11	54700000	54800000	0.37467
11	54800000	54900000	0.37705
11	54900000	55000000	0.37336
11	55000000	55100000	0.37109
11	55100000	55200000	0.36892
11	55200000	55300000	0.37198
11	55300000	55400000	0.36578
11	55400000	55500000	0.36128
11	55500000	55600000	0.38475
11	55600000	55700000	0.35387
11	55700000	55800000	0.35292
11	55800000	55900000	0.3736
11	55900000	56000000	0.35969
11	56000000	56100000	0.35336
11	56100000	56200000	0.34273
11	56200000	56300000	0.35482
11	56300000	56400000	0.35659
11	56400000	56500000	0.3676
11	56500000	56600000	0.37032
11	56600000	56700000	0.36254
11	56700000	56800000	0.36895
11	56800000	56900000	0.379
11	56900000	57000000	0.38545
11	57000000	57100000	0.3836
11	57100000	57200000	0.43208
11	57200000	57300000	0.4518
11	57300000	57400000	0.50938
11	57400000	57500000	0.50069
11	57500000	57600000	0.47958
11	57600000	57700000	0.46892
11	57700000	57800000	0.44761
11	57800000	57900000	0.41607
11	57900000	58000000	0.42322
11	58000000	58100000	0.40632
11	58100000	58200000	0.38946
11	58200000	58300000	0.37057
11	58300000	58400000	0.36211
11	58400000	58500000	0.36911
11	58500000	58600000	0.38348
11	58600000	58700000	0.39643
11	58700000	58800000	0.38346
11	58800000	58900000	0.38172
11	58900000	59000000	0.40569
11	59000000	59100000	0.39595
11	59100000	59200000	0.42545
11	59200000	59300000	0.4334
11	59300000	59400000	0.38569
11	59400000	59500000	0.38428
11	59500000	59600000	0.43438
11	59600000	59700000	0.40887
11	59700000	59800000	0.43091
11	59800000	59900000	0.40141
11	59900000	60000000	0.37843
11	60000000	60100000	0.38579
11	60100000	60200000	0.3855
11	60200000	60300000	0.38703
11	60300000	60400000	0.39971
11	60400000	60500000	0.39029
11	60500000	60600000	0.37863
11	60600000	60700000	0.38708
11	60700000	60800000	0.47846
11	60800000	60900000	0.49743
11	60900000	61000000	0.50092
11	61000000	61100000	0.4879
11	61100000	61200000	0.49684
11	61200000	61300000	0.50873
11	61300000	61400000	0.48192
11	61400000	61500000	0.48038
11	61500000	61600000	0.56436
11	61600000	61700000	0.51627
11	61700000	61800000	0.57602
11	61800000	61900000	0.53573
11	61900000	62000000	0.49634
11	62000000	62100000	0.45897
11	62100000	62200000	0.46523
11	62200000	62300000	0.42649
11	62300000	62400000	0.445
11	62400000	62500000	0.49154
11	62500000	62600000	0.50784
11	62600000	62700000	0.52072
11	62700000	62800000	0.49253
11	62800000	62900000	0.48332
11	62900000	63000000	0.49276
11	63000000	63100000	0.42548
11	63100000	63200000	0.39405
11	63200000	63300000	0.39885
11	63300000	63400000	0.38552
11	63400000	63500000	0.4023
11	63500000	63600000	0.46066
11	63600000	63700000	0.44184
11	63700000	63800000	0.45275
11	63800000	63900000	0.49336
11	63900000	64000000	0.54324
11	64000000	64100000	0.59124
11	64100000	64200000	0.54634
11	64200000	64300000	0.58085
11	64300000	64400000	0.55439
11	64400000	64500000	0.47789
11	64500000	64600000	0.50867
11	64600000	64700000	0.54862
11	64700000	64800000	0.5407
11	64800000	64900000	0.56816
11	64900000	65000000	0.50991
11	65000000	65100000	0.52517
11	65100000	65200000	0.49422
11	65200000	65300000	0.49097
11	65300000	65400000	0.53005
11	65400000	65500000	0.49967
11	65500000	65600000	0.55737
11	65600000	65700000	0.54156
11	65700000	65800000	0.49114
11	65800000	65900000	0.52726
11	65900000	66000000	0.52064
11	66000000	66100000	0.4996
11	66100000	66200000	0.41758
11	66200000	66300000	0.53681
11	66300000	66400000	0.51982
11	66400000	66500000	0.51231
11	66500000	66600000	0.52064
11	66600000	66700000	0.48464
11	66700000	66800000	0.46147
11	66800000	66900000	0.50696
11	66900000	67000000	0.49173
11	67000000	67100000	0.53187
11	67100000	67200000	0.43882
11	67200000	67300000	0.49406
11	67300000	67400000	0.53418
11	67400000	67500000	0.57668
11	67500000	67600000	0.49952
11	67600000	67700000	0.51318
11	67700000	67800000	0.48158
11	67800000	67900000	0.46599
11	67900000	68000000	0.47164
11	68000000	68100000	0.52011
11	68100000	68200000	0.45548
11	68200000	68300000	0.4785
11	68300000	68400000	0.54366
11	68400000	68500000	0.49552
11	68500000	68600000	0.41335
11	68600000	68700000	0.48982
11	68700000	68800000	0.46815
11	68800000	68900000	0.50272
11	68900000	69000000	0.50095
11	69000000	69100000	0.55895
11	69100000	69200000	0.51491
11	69200000	69300000	0.51116
11	69300000	69400000	0.5052
11	69400000	69500000	0.5291
11	69500000	69600000	0.49226
11	69600000	69700000	0.50532
11	69700000	69800000	0.52525
11	69800000	69900000	0.52198
11	69900000	70000000	0.52745
11	70000000	70100000	0.49122
11	70100000	70200000	0.54116
11	70200000	70300000	0.48873
11	70300000	70400000	0.45306
11	70400000	70500000	0.51476
11	70500000	70600000	0.52895
11	70600000	70700000	0.52402
11	70700000	70800000	0.51983
11	70800000	70900000	0.5292
11	70900000	71000000	0.4884192760700948
11	71000000	71100000	0.5045819790538101
11	71100000	71200000	0.49997
11	71200000	71300000	0.48306
11	71300000	71400000	0.495
11	71400000	71500000	0.50673
11	71500000	71600000	0.47658
11	71600000	71700000	0.46306
11	71700000	71800000	0.46874
11	71800000	71900000	0.40581
11	71900000	72000000	0.43844
11	72000000	72100000	0.46941
11	72100000	72200000	0.46946
11	72200000	72300000	0.47413
11	72300000	72400000	0.45078
11	72400000	72500000	0.44409
11	72500000	72600000	0.47442
